id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8842667,Brooklyn apartment in Boreum Hill,10261855,Ruby,Brooklyn,Boerum Hill,40.68338,-73.98231,Entire home/apt,120,4,0,2019-06-23,0.72,1,0
8842752,1 Bedroom Apt in Williamsburg,4586937,Matt,Brooklyn,Williamsburg,40.70658,-73.94413,Entire home/apt,100,1,2,2017-06-02,0.05,1,0
8842793,Private Patio in Soho/NoLita,3411058,Kevin,Manhattan,Nolita,40.72337,-73.99574,Entire home/apt,179,3,26,2019-06-16,0.58,1,6
8843403,Cute room in charming Bk share,4231636,David,Brooklyn,Bedford-Stuyvesant,40.68721,-73.94257,Private room,50,3,4,2016-01-13,0.09,1,0
8844652,Quiet living room in Greenpoint 1BR,34738391,Rae,Brooklyn,Greenpoint,40.7308,-73.95394,Private room,60,1,4,2016-10-23,0.09,1,0
8845002,Beautiful One Bedroom Chelsea,21172422,Ellie,Manhattan,Chelsea,40.74197,-74.00409,Entire home/apt,240,2,1,2015-11-02,0.02,1,0
8845982,Superb loft in Manhattan,15641304,Jean-Noël,Manhattan,East Harlem,40.79387,-73.94202,Entire home/apt,125,4,8,2017-06-18,0.18,1,0
8846233,East Village Apartment,3285026,Jordanna,Manhattan,East Village,40.72704,-73.98783,Entire home/apt,195,1,4,2015-10-31,0.09,1,0
8846634,442 w 57st. hanover apt sharing,23521722,Jinwon,Manhattan,Hell's Kitchen,40.76767,-73.98783,Shared room,64,2,0,2019-06-23,0.72,1,0
8847200,Sunny Room in Ditmas Park,46329096,Mia,Brooklyn,Flatbush,40.64272,-73.95852,Private room,50,3,9,2016-10-22,0.2,1,0
8847268,Apartment with terrasse greenpoint brooklyn,1818225,Amael,Brooklyn,Greenpoint,40.72212,-73.9378,Entire home/apt,80,3,0,2019-06-23,0.72,1,0
8848243,Cozy and Clean Room,39975694,Dante,Brooklyn,Williamsburg,40.70813,-73.95104,Private room,80,4,0,2019-06-23,0.72,1,0
8849758,Peaceful Retreat,23270872,Jason,Brooklyn,Bedford-Stuyvesant,40.68519,-73.91494,Private room,45,3,11,2018-09-11,0.24,1,66
8855930,Chic and Inviting East Village Apartment,46365876,Josefine,Manhattan,East Village,40.73113,-73.98295,Entire home/apt,125,2,2,2016-08-31,0.06,1,0
8857842,Bright Charming Artistic Loft: Relax or Work,46372931,Bahar,Brooklyn,Clinton Hill,40.69096,-73.96052,Private room,95,2,10,2019-06-15,0.22,1,22
8858228,Spacious yet cozy apt; heart of BK,2232742,Kate,Brooklyn,Cobble Hill,40.68954,-73.99383,Entire home/apt,200,5,7,2019-01-01,0.16,1,0
8861340,Spacious 2 Bedroom in Brooklyn,46388202,Diana,Brooklyn,Columbia St,40.6893,-74.00023,Entire home/apt,250,7,0,2019-06-23,0.72,1,0
8861719,Right in the heart of Brooklyn,46389507,Kenneth,Brooklyn,Bedford-Stuyvesant,40.67853,-73.91142,Private room,54,2,2,2016-01-02,0.05,1,0
8863005,Quaint Midtown Studio,46395463,Heather,Manhattan,Midtown,40.75556,-73.96817,Entire home/apt,150,1,3,2015-12-28,0.07,1,0
8863296,Incredible 750sqft East Village 1BR,27657527,Sean,Manhattan,East Village,40.72417,-73.98391,Entire home/apt,300,2,1,2016-01-03,0.02,1,0
8864404,Darian Place,46401675,Benjamin,Manhattan,East Harlem,40.7929,-73.94108,Private room,83,1,0,2019-06-23,0.72,1,0
8865020,Manhattan Club Oct 16-Oct 18,46404051,Brenda,Manhattan,Midtown,40.76385,-73.98212,Entire home/apt,250,1,1,2015-10-18,0.02,1,0
8866669,Gorgeous Loft in Greenpoint!,2452616,Arielle,Brooklyn,Greenpoint,40.73072,-73.95416,Entire home/apt,175,2,12,2019-01-13,0.77,1,0
8867383,Cozy Bedroom - 1 Stop to Manhattan,46414646,Giovana,Queens,Long Island City,40.75085,-73.93743,Private room,55,3,6,2015-11-20,0.13,1,0
8868762,Room in Loft,7234603,Frida,Brooklyn,Williamsburg,40.70953,-73.92657,Private room,50,1,0,2019-06-23,0.72,1,0
8869029,Private room in East Village,18048584,Stanley,Manhattan,East Village,40.72988,-73.98713,Private room,125,1,2,2015-12-30,0.05,1,0
8869381,Elegant Brooklyn Heights Studio,9444795,Emilie,Brooklyn,Brooklyn Heights,40.69933,-73.99249,Entire home/apt,200,3,2,2017-04-17,0.06,1,0
8869998,Triplex Penthouse with 3 Balconies,1845920,Matt,Brooklyn,Williamsburg,40.70883,-73.94415,Private room,166,1,16,2016-11-14,0.36,1,0
8878172,"Sunny, spacious -  35 mins Times Sq",46399563,Angela,Manhattan,Inwood,40.86689,-73.92224,Private room,57,1,6,2017-01-02,0.13,1,1
8880194,"Private Bedroom, Huge Apt.",18023496,Bobby,Manhattan,Midtown,40.74382,-73.98798,Private room,100,1,1,2015-10-15,0.02,1,0
8880524,Attic Cove,3758073,Marcos,Brooklyn,Prospect-Lefferts Gardens,40.65783,-73.9567,Private room,60,3,9,2018-07-28,0.2,1,0
8881955,Big ass room in Brooklyn,46476909,Eric,Brooklyn,Crown Heights,40.67052,-73.95621,Private room,60,2,1,2015-10-21,0.02,1,0
8882549,Private room in the East Village!,26123839,Oliver,Manhattan,East Village,40.72285,-73.98133,Private room,80,2,7,2016-03-01,0.15,1,0
8883032,"Studio Apt, Prospect Park, Brooklyn",46481544,Jose,Brooklyn,Prospect-Lefferts Gardens,40.65874,-73.96108,Entire home/apt,70,1,0,2019-06-23,0.72,1,0
8883074,"Private bdr in Bushwick, Brooklyn",46474221,Faina,Brooklyn,Bushwick,40.70554,-73.91934,Private room,41,7,0,2019-06-23,0.72,1,0
8888689,1BR apartment on Broadway (UWS),11469296,Michael,Manhattan,Morningside Heights,40.80596,-73.96471,Entire home/apt,170,1,7,2016-10-08,0.16,1,0
8889423,Beautiful Upper West Side Large 1BD,10328631,Yulia,Manhattan,Upper West Side,40.78671,-73.97825,Entire home/apt,150,2,11,2016-06-26,0.24,1,0
8889664,Cozy East Village Apartment,7006490,Jibran,Manhattan,East Village,40.72797,-73.97787,Private room,77,1,9,2016-09-10,0.21,1,0
8892174,Vintage WB Nest with Backyard,24297041,Alexandra,Brooklyn,Williamsburg,40.7069,-73.93754,Entire home/apt,150,1,0,2019-06-23,0.72,1,0
8895019,1 Bd Ap. in Hell's Kitchen Times Sq,1020828,Philipp,Manhattan,Hell's Kitchen,40.76392,-73.99514,Entire home/apt,150,1,1,2016-05-08,0.03,1,0
8897305,Cozy Apartment on the Upper East,46544348,Kim,Manhattan,Upper East Side,40.77688,-73.94687,Entire home/apt,120,1,2,2015-12-16,0.05,1,0
8899450,Cozy 2 Story Home in U-UES,31067208,Brianna,Manhattan,East Harlem,40.79714,-73.94023,Entire home/apt,85,1,2,2016-06-29,0.05,1,0
8901901,Spacious apartment in Harlem,15433113,Christine,Manhattan,Harlem,40.80541,-73.95198,Entire home/apt,95,2,5,2016-02-21,0.11,1,0
8903855,Queens Condo w/ Manhattan View,46573375,Loren,Queens,Long Island City,40.75216,-73.94099,Shared room,150,3,0,2019-06-23,0.72,1,0
8904662,"Central Park, Museum Mile",20367564,Irene,Manhattan,East Harlem,40.79212,-73.95032,Private room,125,2,1,2015-11-03,0.02,1,0
8905176,Beautiful Upper East Side Studio,46579560,Federico,Manhattan,Upper East Side,40.77837,-73.95318,Entire home/apt,130,5,0,2019-06-23,0.72,1,0
8906260,Cozy Harlem Studio,9597041,Che,Manhattan,Harlem,40.82494,-73.943,Entire home/apt,65,2,32,2019-06-17,0.73,1,16
8907362,1 Bdr in 3bdr East Village Apt,46537493,Erica,Manhattan,East Village,40.72822,-73.98128,Private room,90,3,0,2019-06-23,0.72,1,0
8916387,"Large, bright Upper West Studio",25688324,Shannon,Manhattan,Upper West Side,40.77757,-73.97932,Entire home/apt,133,3,38,2019-06-30,0.89,1,2
8920714,A Spacious Room in Bushwick Apt,46650449,Sam,Brooklyn,Bushwick,40.69846,-73.91202,Private room,35,1,0,2019-06-23,0.72,1,0
8920794,Charming Lower-East Side apartment,15995278,Camille,Manhattan,Lower East Side,40.72189,-73.99187,Entire home/apt,139,3,6,2016-10-27,0.13,1,0
8920816,Upper West Side room near Columbia,4262510,Ibrahim,Manhattan,Morningside Heights,40.81417,-73.9603,Private room,39,3,6,2016-01-23,0.13,1,0
8920988,1 BDRM APT BROOKLYN (REDHOOK),29823680,Jonathan,Brooklyn,Red Hook,40.67668,-74.00247,Entire home/apt,125,1,0,2019-06-23,0.72,1,0
8924552,Sunny 2 bedroom apartment!,6818674,Emily,Brooklyn,Greenpoint,40.73262,-73.95209,Entire home/apt,100,1,2,2015-11-29,0.05,1,0
8925082,Chic apt on cutest corner in Soho,33834627,Charlotte,Manhattan,Nolita,40.72217,-73.99375,Entire home/apt,200,1,0,2019-06-23,0.72,1,0
8929521,Private studio room - Brownstone - Brooklyn,46690777,Michael,Brooklyn,Crown Heights,40.67653,-73.93766,Private room,88,4,64,2019-05-11,1.44,1,68
8930935,Cozy apartment in Brooklyn,4824082,Amel,Brooklyn,Bedford-Stuyvesant,40.68112,-73.94409,Entire home/apt,115,1,0,2019-06-23,0.72,1,0
8931373,Delightful flat near the Park,719497,Cinjon,Manhattan,Harlem,40.81425,-73.9516,Private room,75,3,0,2019-06-23,0.72,1,0
8932929,Spacious Room in Bushwick with a back yard.,12502512,Ashley,Brooklyn,Bushwick,40.69451,-73.92397,Private room,44,1,1,2015-12-27,0.02,1,0
8935528,*Spectacular Sublet - All inclusive,35430339,Melissa,Brooklyn,Prospect Heights,40.6791,-73.97369,Entire home/apt,150,1,0,2019-06-23,0.72,1,0
8936266,Prime West Village haven,6764705,Kirk,Manhattan,West Village,40.7382,-74.00299,Entire home/apt,299,5,4,2016-07-05,0.09,1,0
8939341,Stay in the heart of Williamsburg,46628999,Sabine,Brooklyn,Williamsburg,40.71282,-73.95537,Entire home/apt,140,3,8,2018-11-09,0.18,1,0
8940685,Central Park Time SQ Chic Studio,7918948,Elle,Manhattan,Hell's Kitchen,40.76263,-73.98909,Entire home/apt,180,1,1,2015-12-13,0.02,1,0
8941092,Sunnyside:Large 1 bedroom apartment,45738364,Joe,Queens,Sunnyside,40.74153,-73.91806,Entire home/apt,84,2,0,2019-06-23,0.72,1,0
8942360,Calm and Cozy Bed-Stuy Room in an Inspiring House,11659708,Malav,Brooklyn,Bedford-Stuyvesant,40.69349,-73.94746,Private room,65,5,1,2016-03-06,0.02,1,0
8948898,"Bright, Modern Studio in Upper East",5548597,Katie,Manhattan,Upper East Side,40.77162,-73.95808,Entire home/apt,150,1,6,2016-07-26,0.14,1,0
8949503,"Huge, Sumptuous En-Suite Bedroom",46778191,Zoe,Brooklyn,Williamsburg,40.71454,-73.95894,Private room,125,3,1,2015-10-27,0.02,1,0
8950064,Brooklyn Apt with AMAZING NYC view,30116009,Veronica,Brooklyn,Sunset Park,40.6503,-74.00231,Entire home/apt,115,5,1,2016-01-03,0.02,1,0
8951480,Unique townhouse apartment,46787065,C,Manhattan,Upper West Side,40.80356,-73.9698,Entire home/apt,100,7,2,2016-08-16,0.05,1,0
8953050,Beautiful private studio,46794554,Bhargav,Queens,Ditmars Steinway,40.77987,-73.90309,Entire home/apt,75,7,0,2019-06-23,0.72,1,0
8955506,Large Room in Artist Loft,20627781,Grace,Brooklyn,Greenpoint,40.72569,-73.95515,Private room,56,2,1,2016-01-03,0.02,1,0
8957189,Cozy 2 BR in heart of East Village,25492187,Abigail,Manhattan,East Village,40.72566,-73.98323,Entire home/apt,230,1,0,2019-06-23,0.72,1,0
8963968,Large room in cute neighborhood,1610862,Madelyn,Brooklyn,Prospect Heights,40.67985,-73.96454,Private room,47,7,8,2017-06-14,0.18,1,0
8964446,Cozy Bedroom in Astoria Two Bedroom Apartment.,46848226,Jessica,Queens,Astoria,40.7601,-73.91929,Private room,60,2,5,2018-06-01,0.21,1,0
8964740,Alcove Studio in Murray Hill,46851431,Anthony,Manhattan,Murray Hill,40.74637,-73.97469,Entire home/apt,104,1,0,2019-06-23,0.72,1,0
8966368,Beautiful Apartment in Cobble Hill,321710,Piero,Brooklyn,Cobble Hill,40.68653,-73.99288,Entire home/apt,225,3,1,2016-04-12,0.03,1,0
8972219,Cozy apartment East Village NYC,12933114,Ausra,Manhattan,East Village,40.72143,-73.97824,Entire home/apt,130,5,4,2017-01-01,0.09,1,0
8972807,Cosy loft 20 mins to Manhattan,46888345,Amélie,Brooklyn,Williamsburg,40.70666,-73.93788,Private room,53,3,1,2015-12-31,0.02,1,0
8973292,Cozy Upper East Side two bedroom,1372837,Manoj,Manhattan,Upper East Side,40.77595,-73.94969,Entire home/apt,295,4,0,2019-06-23,0.72,1,0
8974121,Cozy Sizeable Sutton Place Studio!,46815771,Tide,Manhattan,Midtown,40.75687,-73.96639,Entire home/apt,170,3,1,2015-12-09,0.02,1,0
8980303,Serene Brooklyn Apt w/ Terrace,9903826,Robin,Brooklyn,Clinton Hill,40.68713,-73.96226,Shared room,99,3,0,2019-06-23,0.72,1,0
8984018,Quaint 1BR In West Village,3256202,Kyle,Manhattan,Chelsea,40.74044,-74.00326,Entire home/apt,225,1,0,2019-06-23,0.72,1,0
8984085,Bedroom with private bathroom & rooftop in duplex,4428757,Benjamin,Brooklyn,Crown Heights,40.6758,-73.93185,Private room,50,6,24,2018-05-13,0.54,1,0
8985856,1 bdr w Private balcony Fort Greene!,27670390,Leigha,Brooklyn,Fort Greene,40.69402,-73.97274,Private room,55,1,3,2018-12-31,0.09,1,0
8986308,King Sized Bed Park Slope,21293445,Ryan,Brooklyn,Gowanus,40.66864,-73.99484,Private room,155,1,0,2019-06-23,0.72,1,0
8986585,Williamsburg Two Bedroom/Two Bath,46946480,Danielle,Brooklyn,Williamsburg,40.71223,-73.94864,Entire home/apt,275,3,51,2017-12-03,1.14,1,0
8987462,Lux Apt by Botanic Garden & Museum,2932525,Joel,Brooklyn,Crown Heights,40.66352,-73.96005,Entire home/apt,170,3,28,2018-10-01,0.62,1,0
8990063,UWS/Elevator/CENTRAL/SUBWAYS/PARK,46962156,Martha,Manhattan,Upper West Side,40.78172,-73.97825,Entire home/apt,190,1,0,2019-06-23,0.72,1,0
8990116,Bright and spacious 1 bedroom,5485733,Jelena,Brooklyn,Williamsburg,40.70862,-73.95432,Entire home/apt,150,2,19,2017-10-14,0.42,1,0
8990988,The Most Happening Hood in BK!,9060143,Amelia,Brooklyn,Bushwick,40.69502,-73.93126,Entire home/apt,75,3,6,2017-08-29,0.15,1,0
8992666,Newly reno 1BR Harlem brownstone,579126,Banna,Manhattan,Harlem,40.80307,-73.946,Entire home/apt,169,5,0,2019-06-23,0.72,1,0
8992714,Thanksgiving in Beautiful Bed-Stuy,40552516,Henry,Brooklyn,Bedford-Stuyvesant,40.6863,-73.92635,Private room,51,1,2,2015-11-28,0.05,1,0
8994025,Sunny & Spacious Room w/ Private Bathroom,12774739,Stefan,Brooklyn,Bedford-Stuyvesant,40.68654,-73.95044,Private room,40,5,12,2019-03-10,0.28,1,0
8994197,1 Bedroom in the heart of Greenwich Village / SoHo,4974196,Dan,Manhattan,Greenwich Village,40.72744,-73.99979,Entire home/apt,157,3,2,2017-11-25,0.1,1,0
8994423,1 bedroom on lower east side,2599664,Maria,Manhattan,Lower East Side,40.7154,-73.98473,Entire home/apt,170,1,1,2015-11-26,0.02,1,0
9002096,Queen Size Bedroom with full closet,47013708,Mark,Brooklyn,Crown Heights,40.67867,-73.96276,Private room,45,3,3,2015-11-25,0.07,1,0
9010782,Quiet and Spacious luxury townhouse,7324559,William,Manhattan,Lower East Side,40.71067,-73.98695,Private room,180,1,0,2019-06-23,0.72,1,0
9011614,Bed-Stuy Brownstone,31019553,Miranda,Brooklyn,Bedford-Stuyvesant,40.68466,-73.92576,Entire home/apt,150,1,1,2015-11-02,0.02,1,0
9014126,Cozy Bedroom in East Village,24622525,Hannah,Manhattan,East Village,40.7268,-73.98027,Private room,89,1,0,2019-06-23,0.72,1,0
9014320,Cute Doublebed in Lower East Side,36228511,Nieve,Manhattan,East Village,40.72247,-73.98435,Private room,100,1,5,2017-01-04,0.12,1,0
9022118,Single room in apartment share,8311526,Sean,Manhattan,Upper West Side,40.79807,-73.96894,Private room,80,1,1,2015-11-03,0.02,1,0
9024747,Tranquil Room :),47113234,Bryan,Brooklyn,Bushwick,40.69989,-73.92352,Private room,100,1,0,2019-06-23,0.72,1,0
9024874,Beautiful Apartment in East Village,410665,Jayden,Manhattan,East Village,40.7232,-73.98561,Entire home/apt,139,3,11,2018-05-28,0.25,1,0
9025421,Charming comfy apt in hip Bushwick!,4422465,Isabel,Brooklyn,Bushwick,40.70288,-73.91506,Entire home/apt,89,4,5,2018-09-06,0.12,1,2
9026474,UWS 1 BR/High Ceilings/Central Park,4619655,Neil,Manhattan,Upper West Side,40.78487,-73.9754,Entire home/apt,125,1,0,2019-06-23,0.72,1,0
9026479,2 Bedroom East Village Americana Oasis,2266437,Rachel,Manhattan,East Village,40.72314,-73.97929,Entire home/apt,200,5,10,2018-12-28,0.26,1,0
9027607,Bright West Village Apartment,19435113,Mark,Manhattan,West Village,40.73139,-74.00452,Entire home/apt,175,1,0,2019-06-23,0.72,1,0
9028399,LOWER EAST SIDE GEM,3754629,Gina,Manhattan,Lower East Side,40.71873,-73.98394,Entire home/apt,150,1,0,2019-06-23,0.72,1,0
9028839,3 bdroom apt off Montrose L,3248277,Sara,Brooklyn,Williamsburg,40.70742,-73.94185,Entire home/apt,200,3,0,2019-06-23,0.72,1,0
9030997,ARTISTIC STUDIO FOR TWO,47139912,Claude,Manhattan,Upper East Side,40.77029,-73.95812,Entire home/apt,110,3,69,2018-09-10,1.78,1,5
9033081,Steps from Museum of Art,39763202,Kya & Evan,Brooklyn,Crown Heights,40.66869,-73.96022,Entire home/apt,150,2,11,2016-10-09,0.24,1,0
9036422,Columbus Circle/Hell's Kitchen Gem,45296989,Patrick,Manhattan,Upper West Side,40.77188,-73.98847,Entire home/apt,125,7,4,2017-04-08,0.1,1,0
9037702,An Artists' Home in Chinatown - B,254860,Ricky,Manhattan,Chinatown,40.71434,-73.99342,Private room,80,4,1,2015-11-02,0.02,1,0
9039236,"Sunny, spacious Washington Heights!",47176167,Christopher,Manhattan,Washington Heights,40.8512,-73.93693,Private room,75,1,0,2019-06-23,0.72,1,0
9040796,Lovely Studio in Midtown,21716352,Alice,Manhattan,Kips Bay,40.74208,-73.98084,Entire home/apt,120,1,4,2016-04-01,0.1,1,0
9040931,Queen bedroom & huge private bath,29213,Angela,Brooklyn,Fort Greene,40.68785,-73.97682,Private room,79,7,1,2015-10-23,0.02,1,0
9042254,Beautiful & Spacious EV Bedroom,47187008,Francesca,Manhattan,East Village,40.72737,-73.98605,Private room,90,7,0,2019-06-23,0.72,1,0
9043652,Great 1 bedroom apartment in the heart of soho,6304221,Phil,Manhattan,SoHo,40.72038,-73.99818,Entire home/apt,190,2,10,2019-07-01,0.97,1,41
9043905,"Bright, Charming APT in West Village/SoHo",3331710,Amy,Manhattan,Greenwich Village,40.72874,-74.00122,Entire home/apt,200,2,29,2019-01-01,0.65,1,0
9046095,Private & Quaint West Village Gem!,12995701,Robyn,Manhattan,West Village,40.73208,-74.00393,Entire home/apt,200,4,1,2016-01-01,0.02,1,0
9046808,Sunny East Harlem one bedroom,21647215,Vadim,Manhattan,East Harlem,40.79717,-73.93519,Entire home/apt,95,1,2,2015-11-18,0.04,1,0
9047417,"King Bed,Entire Home Downtown, WiFi",31153462,Talia,Manhattan,Lower East Side,40.72176,-73.99345,Entire home/apt,140,7,3,2016-01-05,0.07,1,0
9048630,Upper Manhattan Inwood - Beautiful,47212879,Mary,Manhattan,Inwood,40.86703,-73.93007,Private room,75,3,1,2016-07-08,0.03,1,89
9049505,Spacious Room in West Harlem,2413971,Teresa,Manhattan,Harlem,40.80193,-73.95573,Private room,74,1,0,2019-06-23,0.72,1,0
9049582,1 br in a spacious 2 br apt in UES,47217135,Cal,Manhattan,Upper East Side,40.7737,-73.95616,Shared room,80,1,17,2016-04-23,0.38,1,0
9049607,Room In Central and Spacious Williamsburg Loft!,14456700,Simone,Brooklyn,Williamsburg,40.71594,-73.95991,Private room,60,2,1,2019-05-12,0.52,1,0
9050144,"Sunny Apt, Clinton Hill Brownstone",7360880,Kay,Brooklyn,Bedford-Stuyvesant,40.68532,-73.9571,Private room,80,1,2,2015-12-29,0.05,1,0
9050373,Peaceful & Colorful Brooklyn Oasis Near Park+Train,1393469,Tatiana,Brooklyn,Flatbush,40.65228,-73.96428,Entire home/apt,97,2,22,2019-05-21,0.54,1,2
9050597,"Charming,Quiet & Relaxing",7407846,Alison,Manhattan,Harlem,40.82642,-73.93668,Private room,79,1,0,2019-06-23,0.72,1,0
9051314,Private Room in Fab East Village,22007415,Hannah,Manhattan,East Village,40.72246,-73.97912,Private room,110,3,2,2016-06-12,0.05,1,0
9051437,"Bright, spacious and cozy",14544355,Elizabeth,Brooklyn,Crown Heights,40.66588,-73.95677,Entire home/apt,140,3,60,2019-06-10,1.34,1,37
9052018,Near Museum Mile and Central Park,47228873,James,Manhattan,East Harlem,40.78972,-73.9503,Private room,195,1,0,2019-06-23,0.72,1,0
9058854,"Bright, Sunny Room in Crown Heights",10701169,Christine,Brooklyn,Crown Heights,40.67192,-73.95116,Private room,50,3,1,2016-06-30,0.03,1,0
9061117,LOVELY 1BR. 15Min. to Times Square,4087778,Katie,Queens,Sunnyside,40.74502,-73.91355,Entire home/apt,180,3,0,2019-06-23,0.72,1,0
9061331,Sunny Harlem penthouse,4186597,Michael Francis,Manhattan,Harlem,40.80822,-73.94264,Entire home/apt,180,2,18,2019-06-13,0.42,1,29
9062257,Spacious 1-bedroom in Crown Heights,6075567,Yasmin,Brooklyn,Crown Heights,40.67089,-73.94825,Entire home/apt,100,2,13,2018-09-09,0.31,1,0
9062515,"Adorable, Artsy 1BR; Hip Location!",21804910,Brinn,Brooklyn,Greenpoint,40.73258,-73.95582,Entire home/apt,175,2,21,2019-05-19,1.4,1,38
9063139,Prime Location & Tech Entrepreneurs,13530279,Chris,Manhattan,East Village,40.72517,-73.99023,Private room,100,3,3,2016-01-03,0.07,1,0
9063266,Sunny 1BR in Heart of Williamsburg,47275801,Eric,Brooklyn,Williamsburg,40.71256,-73.95224,Entire home/apt,250,2,1,2015-12-06,0.02,1,0
9063972,Chill Bushwick Suite,3040551,Olu Bliss,Brooklyn,Bushwick,40.69709,-73.91435,Private room,80,3,0,2019-06-23,0.72,1,0
9064238,Large 1-bedroom  in midtown sleeps 1-4 people,4166175,Rob,Manhattan,Midtown,40.75454,-73.97083,Entire home/apt,103,6,0,2019-06-23,0.72,1,0
9064688,2 bedroom with yard! Near L train!,1606152,Laura,Brooklyn,Williamsburg,40.70697,-73.94291,Entire home/apt,150,1,1,2015-11-29,0.02,1,0
9064714,1870's 3-story house private bedroom,26379512,Sheila,Queens,Long Island City,40.74495,-73.9557,Private room,90,3,34,2019-07-06,1.02,1,3
9066389,Cozy 2 bedroom in heart of LES,47289872,Kara,Manhattan,Lower East Side,40.72004,-73.99026,Entire home/apt,190,1,2,2015-11-25,0.05,1,0
9073600,Upper East Side 2 Bedroom Sleeps 4,6942997,Deborah,Manhattan,Upper East Side,40.7834,-73.94556,Entire home/apt,95,2,0,2019-06-23,0.72,1,0
9074921,Spacious Williamsburg Apartment,8163703,Mariana,Brooklyn,Williamsburg,40.71238,-73.9559,Entire home/apt,150,3,12,2016-07-19,0.28,1,0
9078632,Private room in Manhattan,42570179,Joanne,Manhattan,Washington Heights,40.83559,-73.94552,Private room,75,2,53,2018-06-29,1.18,1,0
9079335,Spacious Apartment in East Village,3724325,Anne-Laure,Manhattan,East Village,40.72162,-73.97923,Entire home/apt,185,2,4,2016-09-10,0.09,1,0
